scenario,pipeline_name,gate_status,gate_confidence,work_item_id,work_item_name,work_stage,quantity_low,quantity_base,quantity_high,unit,cost_include,cost_driver,lca_include,lca_mapping_key,data_quality,basis,reference_ids,notes
nsta_pl1648,BITTERN DCB TO BITTERN DCA OIL LINE 2,marginal,low,fracture_and_decompression_screen,Fracture and decompression screen,requalification_study,1.0,1.0,1.0,study,yes,fracture_decompression_study_each,no,not_applicable,screening_driver,Dense-phase or high-pressure CO2 reuse needs fracture and decompression evidence.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1648,BITTERN DCB TO BITTERN DCA OIL LINE 2,marginal,low,co2_leak_detection_isolation_and_imr_plan,"CO2 leak detection, isolation and IMR plan",operations_readiness,1.0,1.0,1.0,plan,yes,imr_plan_each,no,not_applicable,screening_driver,"Reuse needs an operating integrity, leak detection and repair plan before operation.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1648,BITTERN DCB TO BITTERN DCA OIL LINE 2,marginal,low,replacement_or_refurbishment_steel,Replacement or refurbishment steel allowance,field_execution,6943.443799,7757.803314,8580.735982,kg,yes,replacement_steel_kg,yes,pipeline_steel,screening_calculation,Calculated as new-build pipe steel mass multiplied by the gate-recommended refurbishment steel fraction.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,Uses refurbishment fraction 0.0500; replace with inspection-based repair quantities when available.
nsta_pl1648,BITTERN DCB TO BITTERN DCA OIL LINE 2,marginal,low,refurbishment_activity_package,Refurbishment activity package,aggregate_lca_package,1.7,1.7,1.7,km,no,not_for_direct_cost_sum,yes,refurbishment_activity,aggregate_screening_package,"Aggregate LCA package for inspection, cleaning, drying, repair and recommissioning until detailed process factors are split.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,Use this as the current LCA package row. Individual work items show what the package should later be split into.
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,confirm_co2_composition_and_impurities,Confirm CO2 composition and impurities,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,"Required before corrosion, phase, material and operating checks can be finalised.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,confirm_water_limit_and_dew_point,Confirm water limit and dew-point basis,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,Dry CO2 specification and water-dew-point margin control corrosion risk.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,cleaning_drying_and_debris_assessment,"Cleaning, drying and debris assessment",field_execution,0.056,0.056,0.056,km,yes,cleaning_drying_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Pipeline preparation is needed where corrosion, debris or dry-CO2 readiness remains uncertain.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,ili_mfl_or_equivalent_inspection,ILI/MFL or equivalent inspection campaign,inspection,0.056,0.056,0.056,km,yes,inspection_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,Inspection evidence is needed before reuse can be treated as a serious option.,REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR; REF_BURKINSHAW_GALLON_CARVELL_HUSSAIN_2024_HYDROGEN_DATA_EVIDENCE,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,material_certificates_or_testing,Material certificates or material testing,requalification_study,1.0,1.0,1.0,campaign,yes,material_testing_campaign,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Material evidence is needed for pipe, weld and fracture checks.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,component_compatibility_review,Component compatibility review,requalification_study,1.0,1.0,1.0,review,yes,compatibility_review_each,no,not_applicable,screening_driver,"Valves, seals, coatings and equipment exposed to CO2 service need compatibility review.",REF_KASS_ET_AL_2023_MATERIAL_COMPATIBILITY,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,fracture_and_decompression_screen,Fracture and decompression screen,requalification_study,1.0,1.0,1.0,study,yes,fracture_decompression_study_each,no,not_applicable,screening_driver,Dense-phase or high-pressure CO2 reuse needs fracture and decompression evidence.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,wall_thickness_verification,Wall-thickness verification,inspection,0.056,0.056,0.056,km,yes,wall_thickness_verification_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,Wall-thickness uncertainty must be reduced before detailed reuse decisions.,REF_BURKINSHAW_GALLON_CARVELL_HUSSAIN_2024_HYDROGEN_DATA_EVIDENCE; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,co2_leak_detection_isolation_and_imr_plan,"CO2 leak detection, isolation and IMR plan",operations_readiness,1.0,1.0,1.0,plan,yes,imr_plan_each,no,not_applicable,screening_driver,"Reuse needs an operating integrity, leak detection and repair plan before operation.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,replacement_or_refurbishment_steel,Replacement or refurbishment steel allowance,field_execution,282.623424,316.189363,350.18797,kg,yes,replacement_steel_kg,yes,pipeline_steel,screening_calculation,Calculated as new-build pipe steel mass multiplied by the gate-recommended refurbishment steel fraction.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,Uses refurbishment fraction 0.0500; replace with inspection-based repair quantities when available. Conservative remaining life is non-positive; review before reuse.
nsta_pl1714,Production Jumper Bundle from Manifold M21 to Manifold M24 - Gas,marginal,low,refurbishment_activity_package,Refurbishment activity package,aggregate_lca_package,0.056,0.056,0.056,km,no,not_for_direct_cost_sum,yes,refurbishment_activity,aggregate_screening_package,"Aggregate LCA package for inspection, cleaning, drying, repair and recommissioning until detailed process factors are split.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,Use this as the current LCA package row. Individual work items show what the package should later be split into. Conservative remaining life is non-positive; review before reuse.
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,confirm_co2_composition_and_impurities,Confirm CO2 composition and impurities,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,"Required before corrosion, phase, material and operating checks can be finalised.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,confirm_water_limit_and_dew_point,Confirm water limit and dew-point basis,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,Dry CO2 specification and water-dew-point margin control corrosion risk.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,cleaning_drying_and_debris_assessment,"Cleaning, drying and debris assessment",field_execution,0.031,0.031,0.031,km,yes,cleaning_drying_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Pipeline preparation is needed where corrosion, debris or dry-CO2 readiness remains uncertain.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,ili_mfl_or_equivalent_inspection,ILI/MFL or equivalent inspection campaign,inspection,0.031,0.031,0.031,km,yes,inspection_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,Inspection evidence is needed before reuse can be treated as a serious option.,REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR; REF_BURKINSHAW_GALLON_CARVELL_HUSSAIN_2024_HYDROGEN_DATA_EVIDENCE,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,material_certificates_or_testing,Material certificates or material testing,requalification_study,1.0,1.0,1.0,campaign,yes,material_testing_campaign,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Material evidence is needed for pipe, weld and fracture checks.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,component_compatibility_review,Component compatibility review,requalification_study,1.0,1.0,1.0,review,yes,compatibility_review_each,no,not_applicable,screening_driver,"Valves, seals, coatings and equipment exposed to CO2 service need compatibility review.",REF_KASS_ET_AL_2023_MATERIAL_COMPATIBILITY,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,fracture_and_decompression_screen,Fracture and decompression screen,requalification_study,1.0,1.0,1.0,study,yes,fracture_decompression_study_each,no,not_applicable,screening_driver,Dense-phase or high-pressure CO2 reuse needs fracture and decompression evidence.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,wall_thickness_verification,Wall-thickness verification,inspection,0.031,0.031,0.031,km,yes,wall_thickness_verification_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,Wall-thickness uncertainty must be reduced before detailed reuse decisions.,REF_BURKINSHAW_GALLON_CARVELL_HUSSAIN_2024_HYDROGEN_DATA_EVIDENCE; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,co2_leak_detection_isolation_and_imr_plan,"CO2 leak detection, isolation and IMR plan",operations_readiness,1.0,1.0,1.0,plan,yes,imr_plan_each,no,not_applicable,screening_driver,"Reuse needs an operating integrity, leak detection and repair plan before operation.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,replacement_or_refurbishment_steel,Replacement or refurbishment steel allowance,field_execution,156.452253,175.033397,193.854055,kg,yes,replacement_steel_kg,yes,pipeline_steel,screening_calculation,Calculated as new-build pipe steel mass multiplied by the gate-recommended refurbishment steel fraction.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,Uses refurbishment fraction 0.0500; replace with inspection-based repair quantities when available. Conservative remaining life is non-positive; review before reuse.
nsta_pl3262,Production Jumper Bundle from Manifold M1 to XT CP05 - Production,marginal,low,refurbishment_activity_package,Refurbishment activity package,aggregate_lca_package,0.031,0.031,0.031,km,no,not_for_direct_cost_sum,yes,refurbishment_activity,aggregate_screening_package,"Aggregate LCA package for inspection, cleaning, drying, repair and recommissioning until detailed process factors are split.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,Use this as the current LCA package row. Individual work items show what the package should later be split into. Conservative remaining life is non-positive; review before reuse.
nsta_pl3286,Production Jumper Bundle from Manifold M1 to XT CP05 - Production/Test,marginal,low,confirm_co2_composition_and_impurities,Confirm CO2 composition and impurities,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,"Required before corrosion, phase, material and operating checks can be finalised.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3286,Production Jumper Bundle from Manifold M1 to XT CP05 - Production/Test,marginal,low,confirm_water_limit_and_dew_point,Confirm water limit and dew-point basis,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,Dry CO2 specification and water-dew-point margin control corrosion risk.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
nsta_pl3286,Production Jumper Bundle from Manifold M1 to XT CP05 - Production/Test,marginal,low,cleaning_drying_and_debris_assessment,"Cleaning, drying and debris assessment",field_execution,0.031,0.031,0.031,km,yes,cleaning_drying_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Pipeline preparation is needed where corrosion, debris or dry-CO2 readiness remains uncertain.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate. Conservative remaining life is non-positive; review before reuse."
